時間戳記,1.性別,2.年齡,3.是否使用過電動輔助自行車,4.主要使用情境,5.平均騎乘頻率,6.主要路況,7.平均單次騎乘距離,A1. 電力輔助能讓我踩起來較省力（不易疲累）,A2. 輔助輸出平順自然，不會突然加速或頓挫,A3. 長時間騎乘後仍不易感到疲勞,A4. 輔助力道可多段調整／切換，符合不同路況與體能,A5. 起步／爬坡時助力充足，能符合我的需求,A6. 變速／傳動順暢（不易跳檔、卡鏈或異音）,B1. 續航里程足夠，不會常常沒電,B2. 使用一段時間後，電池仍耐用、不易衰退,B3. 騎乘時能清楚看到剩餘電量／續航預估,B4. 電量顯示準確、穩定（不會忽高忽低）,B5. 電池可拆下來充電，日常充電更便利,B6. 充電時間合理（不會太久），或可快速補電,B7. 充電方式取得方便（如家用插座／車充等情境），不受場域限制,B8. 電池安全防護完善（過充/過放/過熱保護、BMS管理)*BMS管理為管理二次電池如鋰，離子電池的核心電子系統，旨在確保電池安全、延長壽命並優化性能,C1. 前方大燈亮度足夠，夜間騎乘安全,C2. 具有尾燈／反光等設計，讓後方來車更容易看見我,C3. 具有方向燈或轉向提示，提高轉彎安全,C4. 具有喇叭／提示音，能提醒行人或來車,C5. 具有盲點偵測／來車警示（後方來車提醒、轉角提醒等),C6. 煞車制動力與穩定性良好（含濕滑路面),D1. 車體結構穩固，騎乘時有安全感,D2. 轉彎或高速時車身穩定，不易晃動,D3. 車架/零件耐用（不易鬆動、異音或變形）,E1. 具有避震設計，能降低顛簸，提高舒適度,E2. 坐墊舒適、支撐性佳，久騎不易不適,E3. 手把握感舒適，長時間騎乘不易麻痺/不適,E4. 車架尺寸/座墊高度/把手可調，能調整到合適騎姿,E5. 上下車方便（易跨越、低跨點/不易卡住）,E6. 車重與推行/搬運便利（上樓、收納、搬上車）,F1. 整體造型設計符合喜好（外觀好看）,F2. 配件與擴充性佳（如貨架、泥除、置物/水壺架等）,F3. 防盜/定位等配備完善（如鎖具、GPS/警報）,G1. 附近有維修站或服務據點，維修便利,G2. 維修回應速度快、預約容易,G3. 維修品質佳、零件供應充足（更換妥善）,G4. 保固內容清楚、流程簡單,H1. 價格符合預算（可接受的入手門檻）,H2. 若品質與耐用度高，我可接受較高價格,H3. 品牌知名度會影響我對產品品質/售後的信任,1. 您偏好把手類型,2. 您偏好馬達形式,1. 我對目前使用/體驗之電動輔助自行車整體表現感到滿意。,2. 我認為此產品的整體表現對得起其價格（感知價值）。,3. 我願意在未來持續使用電動輔助自行車。,4. 我願意推薦他人使用電動輔助自行車。,5. 若未來需要換車，我願意優先考慮同品牌/同系列產品。,若不願意持續使用/購買，主要原因是:,1. 使用後，您最希望電動輔助自行車改善的地方是什麼？,2. 其他建議或需求補充：
2026/02/08 16:25:31,1.男,3.41-50歲,3.僅體驗過,"1.日常休閒, 2.運動健身, 3.通勤代步, 4.假日旅遊",2.每週2-3次,3混合路況,2.6-15公里,6,4,5,5,3,4,4,6,5,5,5,7,5,3,7,4,5,6,6,5,4,6,6,2,6,3,4,4,4,6,6,3,4,6,4,5,5,4,5,皆可,皆可,3,2,3,3,4,目前沒有,續航力再提升,可增加試乘體驗與租借服務
2026/02/24 20:27:16,1.男,2.31-40歲,1.目前使用中,3.通勤代步,4.幾乎每天,1.平路為主,1.5公里以下,5,5,5,6,5,3,5,5,5,7,5,7,6,5,4,4,7,6,7,6,5,5,6,5,6,5,4,5,5,4,3,5,6,7,5,5,5,5,6,彎把(公路車),中置馬達,3,3,4,4,4,無,變速與助力切換更平順,希望展示剩餘里程更準確
2026/01/05 03:55:53,2.女,1.30歲以下,2.曾使用過,4.假日旅遊,3.每週4次(含)以上,3混合路況,1.5公里以下,4,5,6,7,7,6,5,5,6,4,6,6,4,4,7,6,6,4,5,5,5,4,5,4,4,6,5,4,4,3,5,4,6,6,7,5,5,3,5,平把(登山車),皆可,5,3,4,3,5,暫無,外觀設計更年輕化,希望政府有更多推廣與補助措施
2026/01/06 02:12:29,1.男,4.51-60歲,1.目前使用中,3.通勤代步,2.每週2-3次,1.平路為主,2.6-15公里,6,4,6,6,5,7,6,5,6,4,6,5,6,6,7,7,5,7,6,7,7,5,6,5,5,6,5,4,6,6,6,6,5,5,5,5,5,5,6,皆可,輪轂馬達(前/後輪),3,3,4,5,4,無,變速與助力切換更平順,希望政府有更多推廣與補助措施
2026/01/18 08:18:53,1.男,3.41-50歲,1.目前使用中,3.通勤代步,1.每週1次(含)以下,1.平路為主,4.31公里以上,5,4,6,5,6,7,5,6,4,7,6,4,4,5,4,6,5,6,6,4,6,6,7,6,7,5,5,6,5,6,5,6,7,5,7,5,5,4,5,平把(登山車),皆可,4,5,4,3,4,無,價格更親民一些,無
2026/01/19 05:03:48,2.女,4.51-60歲,1.目前使用中,2.運動健身,2.每週2-3次,1.平路為主,2.6-15公里,6,7,6,7,5,5,6,6,5,4,5,6,4,7,7,6,7,5,6,5,5,5,5,6,6,5,5,4,5,5,5,5,5,6,7,7,5,4,5,平把(登山車),皆可,5,4,3,3,4,無,外觀設計更年輕化,希望政府有更多推廣與補助措施
2026/02/09 20:32:34,1.男,5.61歲以上,2.曾使用過,4.假日旅遊,1.每週1次(含)以下,3混合路況,1.5公里以下,7,6,7,7,7,6,7,5,7,7,6,4,6,6,7,6,7,5,4,5,5,7,6,4,6,7,6,6,4,7,6,7,5,7,7,4,4,6,5,不確定/不了解,皆可,3,5,4,2,4,暫無,充電時間再縮短,希望後續維修保養流程更簡單
2026/02/06 16:21:57,1.男,4.51-60歲,2.曾使用過,"1.日常休閒, 3.通勤代步, 4.假日旅遊",1.每週1次(含)以下,3混合路況,1.5公里以下,5,5,7,7,6,5,6,6,6,3,7,6,5,6,6,6,5,7,6,5,5,6,5,6,6,6,5,5,7,6,4,5,6,6,6,5,5,6,5,皆可,皆可,5,5,5,4,4,無,外觀設計更年輕化,希望展示剩餘里程更準確
2026/01/25 00:31:40,1.男,3.41-50歲,3.僅體驗過,4.假日旅遊,1.每週1次(含)以下,1.平路為主,2.6-15公里,5,5,5,7,7,6,6,5,6,5,4,7,6,6,5,5,5,7,5,4,5,5,5,4,6,5,4,4,4,6,4,4,3,4,3,6,5,3,5,皆可,輪轂馬達(前/後輪),3,5,4,3,0,無,坐墊舒適度與避震表現提升,希望後續維修保養流程更簡單
2026/02/10 16:19:13,1.男,5.61歲以上,2.曾使用過,4.假日旅遊,1.每週1次(含)以下,3混合路況,3.16-30公里,5,6,5,5,5,6,7,7,6,6,5,5,4,6,6,5,6,6,4,7,6,6,4,6,5,5,4,4,6,5,4,6,7,5,4,6,5,5,4,平把(登山車),中置馬達,4,5,5,4,5,無,售後維修據點更普及,可增加試乘體驗與租借服務
2026/01/16 18:25:04,2.女,4.51-60歲,2.曾使用過,"2.運動健身, 4.假日旅遊",1.每週1次(含)以下,1.平路為主,3.16-30公里,7,5,4,5,7,6,7,5,4,5,5,6,6,6,6,5,5,6,5,5,6,6,5,3,3,5,5,5,4,4,5,5,7,7,4,5,5,5,5,不確定/不了解,中置馬達,3,5,4,4,4,無,外觀設計更年輕化,可增加試乘體驗與租借服務
2026/01/08 06:13:06,1.男,2.31-40歲,4.未曾使用過,1.日常休閒,1.每週1次(含)以下,1.平路為主,3.16-30公里,3,3,3,6,4,5,4,6,7,7,5,4,6,6,6,4,6,4,4,4,5,6,5,6,5,5,3,4,4,5,3,5,5,5,4,6,5,6,4,平把(登山車),皆可,,,,,,尚未實際使用，暫時無法判斷,價格與售後服務資訊更清楚,建議加強防盜與定位功能
2026/02/18 01:43:28,2.女,2.31-40歲,2.曾使用過,2.運動健身,1.每週1次(含)以下,3混合路況,3.16-30公里,6,5,4,6,5,4,6,5,5,6,4,6,6,7,6,5,5,7,5,4,4,6,3,5,4,4,6,5,6,6,3,5,6,4,5,7,6,5,3,皆可,皆可,5,4,5,3,4,無,變速與助力切換更平順,希望保固內容更透明
2026/02/12 21:37:15,2.女,1.30歲以下,1.目前使用中,2.運動健身,3.每週4次(含)以上,3混合路況,2.6-15公里,5,6,4,6,6,4,7,5,7,6,5,6,5,7,5,7,6,5,5,5,6,7,4,5,5,4,5,5,5,6,4,6,7,3,4,7,6,6,5,平把(登山車),中置馬達,4,5,5,5,4,無,煞車與燈光安全配備再加強,可增加試乘體驗與租借服務
2026/01/04 05:21:02,1.男,2.31-40歲,2.曾使用過,2.運動健身,1.每週1次(含)以下,3混合路況,2.6-15公里,4,4,6,5,5,6,6,4,4,6,7,5,7,5,6,5,4,5,6,6,5,3,5,5,6,5,4,5,5,5,5,5,6,5,4,4,6,4,5,皆可,中置馬達,5,4,4,5,3,無,續航力再提升,希望保固內容更透明
2026/01/06 03:45:20,1.男,3.41-50歲,4.未曾使用過,"2.運動健身, 4.假日旅遊",1.每週1次(含)以下,1.平路為主,4.31公里以上,5,6,4,6,5,3,5,4,5,2,5,5,5,6,6,4,5,4,4,6,3,4,6,4,5,5,5,5,5,5,6,5,6,5,4,6,5,6,6,不確定/不了解,皆可,,,,,,目前沒有購買需求,價格與售後服務資訊更清楚,希望保固內容更透明
2026/01/17 16:58:24,1.男,2.31-40歲,2.曾使用過,3.通勤代步,1.每週1次(含)以下,3混合路況,2.6-15公里,4,6,5,4,6,4,4,6,4,6,4,5,5,6,5,6,5,4,3,7,4,6,7,7,5,6,6,5,5,5,5,7,6,3,3,5,5,5,6,不確定/不了解,輪轂馬達(前/後輪),5,3,4,4,4,暫無,降低車重，推行更方便,可增加試乘體驗與租借服務
2026/02/10 15:24:31,2.女,4.51-60歲,4.未曾使用過,1.日常休閒,1.每週1次(含)以下,3混合路況,3.16-30公里,5,5,4,7,5,6,6,4,4,6,6,4,5,6,7,7,4,5,6,7,3,5,5,6,5,5,5,7,5,4,2,7,6,4,3,5,4,6,4,平把(登山車),皆可,,,,,,目前沒有購買需求,價格與售後服務資訊更清楚,無
2026/02/06 22:53:10,1.男,4.51-60歲,2.曾使用過,4.假日旅遊,4.幾乎每天,3混合路況,2.6-15公里,6,5,6,4,4,7,7,6,5,7,4,6,6,5,7,6,6,4,5,3,5,5,6,4,4,4,5,4,3,5,3,3,6,6,4,5,6,7,7,皆可,輪轂馬達(前/後輪),4,4,4,4,3,暫無,售後維修據點更普及,可增加試乘體驗與租借服務
2026/02/09 21:05:27,2.女,4.51-60歲,2.曾使用過,5.其他：河濱自行車道騎乘,4.幾乎每天,3混合路況,3.16-30公里,5,2,6,5,6,6,6,6,5,5,6,6,5,6,6,4,6,6,5,6,5,5,4,5,6,5,7,6,6,4,4,6,5,5,5,4,6,7,6,平把(登山車),輪轂馬達(前/後輪),4,4,4,5,5,目前沒有,續航力再提升,可增加試乘體驗與租借服務
2026/01/25 02:38:56,1.男,5.61歲以上,2.曾使用過,1.日常休閒,1.每週1次(含)以下,3混合路況,2.6-15公里,7,5,6,5,7,7,7,6,6,5,5,5,6,4,7,7,7,7,5,6,6,5,7,5,4,7,6,4,3,5,5,5,6,6,6,5,6,6,5,皆可,皆可,5,4,5,5,4,暫無,降低車重，推行更方便,可增加試乘體驗與租借服務
2026/01/12 01:31:53,2.女,4.51-60歲,2.曾使用過,1.日常休閒,1.每週1次(含)以下,1.平路為主,2.6-15公里,5,7,5,7,4,4,5,6,6,6,4,5,5,5,4,4,6,4,7,5,5,6,4,6,4,6,5,3,4,6,5,6,5,5,5,6,7,5,7,平把(登山車),皆可,4,3,5,3,4,暫無,外觀設計更年輕化,建議加強防盜與定位功能
2026/01/29 20:02:52,1.男,5.61歲以上,2.曾使用過,"1.日常休閒, 2.運動健身",1.每週1次(含)以下,1.平路為主,2.6-15公里,6,6,7,6,5,5,6,4,6,3,6,4,6,5,5,5,5,6,6,7,6,5,6,4,7,7,4,5,4,5,4,5,7,4,5,5,5,6,5,不確定/不了解,中置馬達,3,4,3,5,3,暫無,電池可拆卸設計更便利,建議加強防盜與定位功能
2026/02/10 08:07:44,1.男,3.41-50歲,1.目前使用中,2.運動健身,1.每週1次(含)以下,1.平路為主,2.6-15公里,5,5,6,6,5,3,6,5,5,5,6,7,5,6,5,5,6,6,5,5,6,5,6,5,4,7,7,6,5,7,5,6,4,5,5,4,6,4,6,平把(登山車),中置馬達,4,3,4,4,3,目前沒有,外觀設計更年輕化,若能提供更多配件選配會更好
2026/01/02 21:33:42,2.女,4.51-60歲,2.曾使用過,2.運動健身,1.每週1次(含)以下,3混合路況,3.16-30公里,4,6,6,5,6,7,4,4,7,6,5,4,6,6,5,6,6,7,4,6,5,5,5,7,6,5,5,5,6,6,6,7,6,6,5,6,5,5,7,不確定/不了解,皆可,5,3,4,4,4,目前沒有,變速與助力切換更平順,若能提供更多配件選配會更好
2026/01/10 22:53:11,1.男,4.51-60歲,2.曾使用過,1.日常休閒,2.每週2-3次,1.平路為主,1.5公里以下,5,5,6,3,4,4,7,6,5,5,5,6,6,4,5,4,5,5,7,7,5,7,4,5,5,5,4,6,6,5,5,5,6,7,4,6,5,3,5,不確定/不了解,皆可,5,4,4,4,2,價格偏高,電池可拆卸設計更便利,若能提供更多配件選配會更好
2026/01/29 09:49:11,1.男,3.41-50歲,4.未曾使用過,"1.日常休閒, 2.運動健身",1.每週1次(含)以下,1.平路為主,3.16-30公里,4,4,4,7,4,5,5,6,4,6,7,5,5,6,4,5,5,5,6,4,3,5,6,5,5,4,4,4,5,4,3,5,5,5,4,5,4,4,7,皆可,中置馬達,,,,,,目前沒有購買需求,無,希望保固內容更透明
2026/02/20 21:14:30,2.女,4.51-60歲,3.僅體驗過,1.日常休閒,1.每週1次(含)以下,1.平路為主,1.5公里以下,3,5,5,4,3,6,7,5,6,6,4,4,6,7,5,5,4,5,6,5,6,6,5,3,7,6,5,4,5,4,5,5,6,6,4,5,6,4,4,皆可,不確定/不了解,4,4,4,2,6,目前沒有,坐墊舒適度與避震表現提升,可增加試乘體驗與租借服務
2026/01/16 23:07:39,1.男,2.31-40歲,2.曾使用過,1.日常休閒,1.每週1次(含)以下,3混合路況,1.5公里以下,5,5,7,5,6,3,6,4,6,6,7,6,3,3,5,4,6,6,5,5,5,4,6,5,2,5,6,4,5,5,6,4,5,7,7,3,6,5,7,皆可,皆可,5,4,5,4,5,暫無,煞車與燈光安全配備再加強,希望保固內容更透明
2026/01/15 02:21:21,1.男,4.51-60歲,2.曾使用過,2.運動健身,1.每週1次(含)以下,3混合路況,4.31公里以上,3,6,6,7,6,4,5,6,6,5,5,4,4,5,5,6,6,5,7,5,5,4,5,7,6,7,4,5,6,3,4,5,5,6,5,5,5,5,5,皆可,不確定/不了解,3,5,5,4,4,暫無,價格更親民一些,希望展示剩餘里程更準確
2026/02/23 13:04:11,1.男,2.31-40歲,3.僅體驗過,"2.運動健身, 3.通勤代步",2.每週2-3次,3混合路況,2.6-15公里,4,4,4,3,4,4,5,5,7,7,7,6,7,7,3,5,6,6,5,5,7,6,6,6,6,5,5,2,4,3,5,5,4,3,3,4,3,5,4,彎把(公路車),中置馬達,3,5,4,3,3,無,外觀設計更年輕化,希望後續維修保養流程更簡單
2026/01/29 12:32:35,2.女,1.30歲以下,1.目前使用中,4.假日旅遊,1.每週1次(含)以下,3混合路況,2.6-15公里,6,4,6,6,6,6,7,5,6,4,5,6,6,6,7,5,5,6,5,5,6,5,6,7,5,7,5,5,6,7,6,5,7,5,6,6,5,3,7,平把(登山車),中置馬達,3,4,4,4,4,目前沒有,外觀設計更年輕化,希望保固內容更透明
2026/02/23 18:57:18,2.女,5.61歲以上,3.僅體驗過,1.日常休閒,2.每週2-3次,3混合路況,4.31公里以上,5,5,5,4,6,5,6,6,6,4,5,6,7,5,5,7,6,7,5,5,6,6,6,6,5,3,4,6,5,5,5,5,5,6,5,5,6,4,6,不確定/不了解,皆可,5,3,4,4,3,暫無,價格更親民一些,希望保固內容更透明
2026/02/16 00:57:06,2.女,3.41-50歲,3.僅體驗過,1.日常休閒,4.幾乎每天,1.平路為主,2.6-15公里,6,5,7,5,5,6,5,6,5,5,5,6,5,7,5,2,6,7,6,5,4,5,7,4,5,5,5,7,6,4,4,7,4,6,3,3,6,4,3,平把(登山車),輪轂馬達(前/後輪),3,3,2,4,3,仍偏好一般自行車,煞車與燈光安全配備再加強,希望後續維修保養流程更簡單
2026/01/28 19:33:16,2.女,4.51-60歲,4.未曾使用過,"1.日常休閒, 2.運動健身, 3.通勤代步, 5.其他：接送家人",1.每週1次(含)以下,1.平路為主,2.6-15公里,4,5,5,4,5,6,5,4,5,5,4,6,5,5,5,6,5,6,5,5,4,3,6,6,6,4,4,3,5,4,4,5,6,6,6,4,4,4,6,皆可,中置馬達,,,,,,尚未實際使用，暫時無法判斷,想先了解續航與安全性,希望展示剩餘里程更準確
2026/02/16 23:37:24,2.女,2.31-40歲,1.目前使用中,"2.運動健身, 3.通勤代步",2.每週2-3次,3混合路況,2.6-15公里,6,5,5,5,7,4,5,4,6,5,5,5,5,6,5,7,5,4,6,4,6,5,4,5,6,6,7,6,5,5,5,5,6,5,5,6,5,4,5,不確定/不了解,中置馬達,5,6,4,5,4,暫無,價格更親民一些,建議加強防盜與定位功能
2026/01/18 13:00:16,1.男,3.41-50歲,2.曾使用過,1.日常休閒,2.每週2-3次,3混合路況,4.31公里以上,6,4,4,5,5,4,5,6,6,6,5,5,3,7,5,5,5,6,6,5,6,5,5,6,6,5,3,6,4,4,4,4,6,6,4,5,5,5,3,"平把(登山車), 皆可",皆可,5,2,3,5,4,目前沒有,煞車與燈光安全配備再加強,無
2026/02/12 13:52:32,1.男,4.51-60歲,2.曾使用過,1.日常休閒,1.每週1次(含)以下,1.平路為主,3.16-30公里,4,5,5,5,5,5,5,4,6,7,5,6,5,6,6,6,7,5,6,5,5,5,7,6,6,7,3,7,5,5,5,6,5,7,6,4,6,4,6,不確定/不了解,皆可,5,4,5,4,3,無,續航力再提升,希望展示剩餘里程更準確
2026/02/06 03:40:14,"1.男, 2.女",4.51-60歲,2.曾使用過,2.運動健身,1.每週1次(含)以下,1.平路為主,2.6-15公里,4,5,4,3,6,6,6,6,7,6,6,7,4,5,6,6,5,6,5,5,5,7,7,5,7,5,5,4,5,7,4,5,5,6,7,7,6,7,6,彎把(公路車),中置馬達,5,4,4,4,3,無,煞車與燈光安全配備再加強,希望展示剩餘里程更準確
2026/01/23 05:00:29,1.男,4.51-60歲,2.曾使用過,4.假日旅遊,1.每週1次(含)以下,2.上下坡為主,1.5公里以下,5,6,7,4,6,6,6,6,5,4,4,6,6,6,7,6,6,5,5,5,5,4,4,5,7,5,6,5,5,5,5,4,6,6,5,6,7,5,5,不確定/不了解,輪轂馬達(前/後輪),4,5,5,4,5,暫無,變速與助力切換更平順,希望展示剩餘里程更準確
2026/02/13 13:55:31,1.男,3.41-50歲,2.曾使用過,"1.日常休閒, 3.通勤代步",1.每週1次(含)以下,1.平路為主,2.6-15公里,5,6,6,3,4,6,6,7,4,5,4,6,5,3,4,5,6,6,7,4,5,4,4,5,6,7,5,5,5,4,4,5,2,6,5,4,4,5,5,不確定/不了解,不確定/不了解,5,4,3,4,4,無,續航力再提升,無
2026/02/10 08:32:04,1.男,2.31-40歲,2.曾使用過,1.日常休閒,1.每週1次(含)以下,2.上下坡為主,1.5公里以下,6,5,4,4,4,5,5,4,4,5,7,5,5,5,6,6,4,6,5,4,5,6,6,6,6,6,6,5,6,4,4,4,6,5,6,5,4,3,7,平把(登山車),不確定/不了解,4,4,5,3,4,暫無,變速與助力切換更平順,希望政府有更多推廣與補助措施
2026/01/09 05:05:35,1.男,2.31-40歲,1.目前使用中,1.日常休閒,2.每週2-3次,3混合路況,3.16-30公里,5,4,5,7,6,6,6,7,7,5,6,6,6,6,6,5,5,6,6,7,4,6,6,4,7,5,6,4,7,7,6,4,7,6,6,4,6,5,6,平把(登山車),中置馬達,4,3,5,5,5,目前沒有,煞車與燈光安全配備再加強,希望政府有更多推廣與補助措施
2026/02/23 14:45:11,1.男,4.51-60歲,4.未曾使用過,1.日常休閒,1.每週1次(含)以下,1.平路為主,3.16-30公里,5,5,5,4,5,5,3,5,4,4,7,5,5,5,6,4,5,5,4,5,6,5,6,4,5,4,4,6,5,6,5,4,5,5,6,5,5,5,5,平把(登山車),輪轂馬達(前/後輪),,,,,,尚未實際使用，暫時無法判斷,無,若能提供更多配件選配會更好
2026/02/09 18:34:48,2.女,4.51-60歲,2.曾使用過,"1.日常休閒, 4.假日旅遊",1.每週1次(含)以下,2.上下坡為主,1.5公里以下,5,5,6,7,5,5,6,5,5,6,5,6,5,7,5,6,6,5,5,5,5,4,6,4,6,4,6,4,6,6,7,6,5,4,6,5,5,5,5,平把(登山車),輪轂馬達(前/後輪),4,4,5,4,3,暫無,充電時間再縮短,無
2026/02/11 13:29:20,2.女,3.41-50歲,2.曾使用過,"3.通勤代步, 4.假日旅遊",1.每週1次(含)以下,"1.平路為主, 3混合路況",2.6-15公里,5,4,5,5,7,5,6,6,6,4,6,4,4,7,7,6,6,5,5,6,5,6,5,5,5,5,5,3,5,6,6,5,5,5,4,5,5,4,5,平把(登山車),不確定/不了解,5,3,3,3,3,無,坐墊舒適度與避震表現提升,希望保固內容更透明
2026/01/11 05:28:29,1.男,2.31-40歲,4.未曾使用過,"2.運動健身, 3.通勤代步",2.每週2-3次,1.平路為主,1.5公里以下,3,6,5,5,5,5,4,5,5,4,7,4,6,4,5,5,6,5,6,5,4,5,5,5,5,5,4,3,6,5,6,3,3,6,3,5,6,6,5,皆可,中置馬達,,,,,,還在觀望價格與實際效益,無,希望展示剩餘里程更準確
2026/01/23 19:02:01,1.男,5.61歲以上,3.僅體驗過,"1.日常休閒, 2.運動健身",1.每週1次(含)以下,1.平路為主,3.16-30公里,3,5,5,6,4,5,3,4,5,6,6,6,5,7,5,5,6,5,6,5,3,5,5,5,6,6,6,5,5,6,6,6,4,4,4,5,6,5,4,皆可,輪轂馬達(前/後輪),3,4,3,5,5,無,煞車與燈光安全配備再加強,希望展示剩餘里程更準確
2026/01/28 16:10:41,1.男,3.41-50歲,3.僅體驗過,1.日常休閒,4.幾乎每天,1.平路為主,3.16-30公里,5,6,5,4,5,7,5,4,4,5,5,5,5,7,5,4,4,4,5,5,5,6,6,6,3,4,5,7,4,5,6,3,6,3,5,6,5,6,5,不確定/不了解,皆可,4,4,4,3,4,無,價格更親民一些,希望後續維修保養流程更簡單
2026/02/14 13:23:20,2.女,2.31-40歲,2.曾使用過,"2.運動健身, 3.通勤代步",1.每週1次(含)以下,1.平路為主,3.16-30公里,5,5,7,4,7,6,4,3,5,6,3,6,5,6,4,5,6,6,6,4,5,6,5,3,5,6,3,5,7,4,5,4,6,5,6,6,6,4,5,平把(登山車),不確定/不了解,4,3,5,4,5,目前沒有,充電時間再縮短,希望保固內容更透明
2026/01/21 21:58:12,2.女,"2.31-40歲, 3.41-50歲",2.曾使用過,1.日常休閒,1.每週1次(含)以下,3混合路況,2.6-15公里,6,4,6,4,4,6,6,5,6,5,5,7,6,6,6,6,4,5,6,5,7,6,5,5,5,5,5,5,5,4,5,4,4,6,4,5,7,6,7,平把(登山車),中置馬達,3,5,4,5,3,無,續航力再提升,可增加試乘體驗與租借服務
2026/01/09 20:23:48,1.男,5.61歲以上,4.未曾使用過,2.運動健身,1.每週1次(含)以下,1.平路為主,2.6-15公里,5,5,6,4,6,5,6,6,6,6,4,5,5,6,5,4,4,5,6,7,5,7,4,5,4,3,3,4,6,5,4,4,5,6,5,3,4,6,7,平把(登山車),中置馬達,,,,,,目前沒有購買需求,想先了解續航與安全性,可增加試乘體驗與租借服務
2026/01/15 07:12:30,1.男,3.41-50歲,2.曾使用過,4.假日旅遊,1.每週1次(含)以下,1.平路為主,3.16-30公里,4,5,5,5,7,4,3,5,6,4,6,7,6,6,5,6,7,6,5,5,7,6,7,6,4,7,5,6,4,5,6,4,7,5,5,5,5,6,5,皆可,中置馬達,5,5,4,3,3,暫無,售後維修據點更普及,希望保固內容更透明
2026/02/20 10:21:43,2.女,4.51-60歲,4.未曾使用過,3.通勤代步,1.每週1次(含)以下,1.平路為主,2.6-15公里,3,6,5,7,6,4,4,4,4,6,5,5,5,4,6,6,6,4,7,5,5,5,5,7,4,5,6,3,4,3,6,6,6,5,5,6,4,6,4,彎把(公路車),輪轂馬達(前/後輪),,,,,,還在觀望價格與實際效益,無,希望後續維修保養流程更簡單
2026/02/22 14:46:58,1.男,3.41-50歲,3.僅體驗過,3.通勤代步,2.每週2-3次,3混合路況,4.31公里以上,4,6,6,4,5,4,4,3,4,4,5,6,6,4,5,6,6,6,5,4,5,5,4,5,5,6,5,4,6,6,5,5,5,4,5,5,4,5,5,皆可,中置馬達,4,2,3,3,4,目前沒有,售後維修據點更普及,建議推出不同身高對應車架尺寸
2026/02/02 23:05:46,2.女,4.51-60歲,3.僅體驗過,4.假日旅遊,1.每週1次(含)以下,1.平路為主,4.31公里以上,6,3,5,5,5,6,4,6,5,5,6,5,7,5,6,7,6,5,7,6,6,5,5,5,4,7,6,6,7,5,5,6,5,5,5,7,5,4,7,平把(登山車),中置馬達,3,4,5,4,3,目前沒有,充電時間再縮短,希望後續維修保養流程更簡單
2026/01/28 19:02:43,2.女,4.51-60歲,2.曾使用過,"1.日常休閒, 2.運動健身",2.每週2-3次,2.上下坡為主,4.31公里以上,7,6,7,5,4,5,6,7,5,6,7,5,7,5,6,5,7,4,6,6,5,6,4,6,6,4,6,4,6,5,5,5,5,6,5,3,5,4,6,平把(登山車),皆可,4,4,4,4,3,無,坐墊舒適度與避震表現提升,希望保固內容更透明
2026/02/11 08:29:35,2.女,3.41-50歲,2.曾使用過,1.日常休閒,1.每週1次(含)以下,1.平路為主,4.31公里以上,4,6,7,4,5,3,6,7,6,4,5,3,4,5,7,6,5,5,5,7,5,5,5,5,5,5,5,3,5,5,7,4,5,6,6,5,4,4,3,彎把(公路車),皆可,4,3,4,4,3,無,變速與助力切換更平順,建議加強防盜與定位功能
